pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
P-000210,12.973079,77.596985,F-01-01,D-0002,11,P-000209,LT-8m-Steel,W-073,560034,KSPDB-SD01-D-0002-0159
P-000211,12.973185,77.597254,F-01-01,D-0002,12,P-000210,LT-9m-Steel,W-073,560034,KSPDB-SD01-D-0002-0160
P-000212,12.973197,77.597491,F-01-01,D-0002,13,P-000211,LT-9m-Steel,W-073,560034,KSPDB-SD01-D-0002-0161
P-000213,12.973256,77.597661,F-01-01,D-0002,14,P-000212,LT-8m-PCC,W-073,560034,KSPDB-SD01-D-0002-0162
P-000214,12.973288,77.597872,F-01-01,D-0002,15,P-000213,LT-9m-PCC,W-073,560034,KSPDB-SD01-D-0002-0163
P-000215,12.973313,77.598087,F-01-01,D-0002,16,P-000214,LT-8m-PCC,W-073,560034,KSPDB-SD01-D-0002-0164
P-000216,12.973393,77.598271,F-01-01,D-0002,17,P-000215,LT-9m-Steel,W-073,560034,KSPDB-SD01-D-0002-0165
P-000217,12.973555,77.598438,F-01-01,D-0002,18,P-000216,LT-8m-PCC,W-073,560034,KSPDB-SD01-D-0002-0166
P-000218,12.973763,77.598561,F-01-01,D-0002,19,P-000217,LT-9m-Steel,W-073,560034,KSPDB-SD01-D-0002-0167
P-000219,12.973902,77.598609,F-01-01,D-0002,20,P-000218,LT-8m-PCC,W-073,560034,KSPDB-SD01-D-0002-0168
P-000220,12.974087,77.598601,F-01-01,D-0002,21,P-000219,LT-8m-PCC,W-073,560034,KSPDB-SD01-D-0002-0169
P-000221,12.97442,77.598709,F-01-01,D-0002,22,P-000220,LT-9m-PCC,W-073,560034,
P-000222,12.974531,77.5988,F-01-01,D-0002,23,P-000221,LT-9m-PCC,W-073,560034,
P-000223,12.974738,77.599055,F-01-01,D-0002,24,P-000222,LT-8m-PCC,W-073,560034,KSPDB-SD01-D-0002-0172
P-000224,12.974872,77.59919,F-01-01,D-0002,25,P-000223,LT-9m-Steel,W-073,560034,
P-000225,12.974984,77.599309,F-01-01,D-0002,26,P-000224,LT-9m-Steel,W-073,560034,KSPDB-SD01-D-0002-0174
P-000226,12.9752,77.599413,F-01-01,D-0002,27,P-000225,LT-9m-PCC,W-073,560034,KSPDB-SD01-D-0002-0175
P-000227,12.975375,77.599546,F-01-01,D-0002,28,P-000226,LT-9m-PCC,W-073,560034,KSPDB-SD01-D-0002-0176
P-000228,12.975674,77.599735,F-01-01,D-0002,29,P-000227,LT-8m-Steel,W-073,560034,KSPDB-SD01-D-0002-0177
P-000229,12.975962,77.599852,F-01-01,D-0002,30,P-000228,LT-9m-PCC,W-073,560034,KSPDB-SD01-D-0002-0178
P-000230,12.976126,77.599978,F-01-01,D-0002,31,P-000229,LT-9m-Steel,W-073,560034,KSPDB-SD01-D-0002-0179
P-000231,12.976412,77.600172,F-01-01,D-0002,32,P-000230,LT-9m-PCC,W-073,560034,KSPDB-SD01-D-0002-0180
P-000232,12.976706,77.600346,F-01-01,D-0002,33,P-000231,LT-8m-Steel,W-073,560034,KSPDB-SD01-D-0002-0181
P-000233,12.976987,77.600553,F-01-01,D-0002,34,P-000232,LT-8m-PCC,W-073,560034,KSPDB-SD01-D-0002-0182
P-000234,12.977161,77.600762,F-01-01,D-0002,35,P-000233,LT-8m-PCC,W-073,560034,
P-000235,12.977317,77.600871,F-01-01,D-0002,36,P-000234,LT-9m-Steel,W-073,560034,KSPDB-SD01-D-0002-0184
P-000236,12.9775,77.60096,F-01-01,D-0002,37,P-000235,LT-8m-Steel,W-073,560034,KSPDB-SD01-D-0002-0185
P-000237,12.972709,77.596833,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0001
P-000238,12.972461,77.596762,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0002
P-000239,12.972265,77.596698,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0003
P-000240,12.971947,77.59654,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0004
P-000241,12.971731,77.596411,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0005
P-000242,12.971451,77.596372,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0006
P-000243,12.971225,77.596348,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0007
P-000244,12.971022,77.596271,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0008
P-000245,12.97075,77.59623,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0009
P-000246,12.97057,77.596241,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0010
P-000247,12.970228,77.596277,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0011
P-000248,12.969937,77.596292,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0012
P-000249,12.969595,77.596202,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0013
P-000250,12.969409,77.59617,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0014
P-000251,12.969175,77.596057,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0015
P-000252,12.969031,77.595996,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0016
P-000253,12.968692,77.595995,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0017
P-000254,12.968531,77.595989,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0018
P-000255,12.968291,77.596048,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0019
P-000256,12.968062,77.596149,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,
P-000257,12.967748,77.596222,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0021
P-000258,12.967592,77.596333,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0022
P-000259,12.967416,77.59647,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0023
P-000260,12.972949,77.597342,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0024
P-000261,12.972837,77.597641,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0025
P-000262,12.972692,77.597962,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0026
P-000263,12.972559,77.59826,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0027
P-000264,12.972445,77.598431,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0028
P-000265,12.972263,77.598748,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,
P-000266,12.972176,77.598896,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0030
P-000267,12.972073,77.599086,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0031
P-000268,12.971957,77.599321,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,
P-000269,12.971857,77.599507,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0033
P-000270,12.971657,77.599725,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0034
P-000271,12.971537,77.599873,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0035
P-000272,12.971471,77.600005,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0036
P-000273,12.97139,77.600294,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0037
P-000274,12.971384,77.600521,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0038
P-000275,12.971416,77.600847,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0039
P-000276,12.97153,77.60107,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0040
P-000277,12.971559,77.601322,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0041
P-000278,12.97162,77.601655,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0042
P-000279,12.971729,77.601867,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0043
P-000280,12.971845,77.60208,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,
P-000281,12.971988,77.60226,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0045
P-000282,12.972111,77.60238,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0046
P-000283,12.97236,77.602636,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0047
P-000284,12.972536,77.602873,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,
P-000285,12.972765,77.603112,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0049
P-000286,12.97305,77.603277,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0050
P-000287,12.972216,77.602154,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0051
P-000288,12.972325,77.601897,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0052
P-000289,12.972493,77.601656,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0053
P-000290,12.972626,77.601523,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0054
P-000291,12.972945,77.601365,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0055
P-000292,12.973177,77.601181,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,
P-000293,12.973339,77.601122,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0057
P-000294,12.973478,77.601097,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0058
P-000295,12.973625,77.601091,F-01-01,D-0003,,,LT-8m-Steel,W-002,560034,KSPDB-SD01-D-0003-0059
P-000296,12.973856,77.601109,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,KSPDB-SD01-D-0003-0060
P-000297,12.974074,77.601173,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0061
P-000298,12.974248,77.601198,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0062
P-000299,12.974499,77.601305,F-01-01,D-0003,,,LT-8m-PCC,W-002,560034,
P-000300,12.974753,77.601444,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0064
P-000301,12.974987,77.601572,F-01-01,D-0003,,,LT-9m-Steel,W-002,560034,KSPDB-SD01-D-0003-0065
P-000302,12.975199,77.601757,F-01-01,D-0003,,,LT-9m-PCC,W-002,560034,KSPDB-SD01-D-0003-0066
P-000303,12.974212,77.589306,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0001
P-000304,12.974095,77.589401,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0002
P-000305,12.973892,77.589679,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0003
P-000306,12.97373,77.589841,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0004
P-000307,12.973422,77.590006,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0005
P-000308,12.973189,77.590087,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,
P-000309,12.972855,77.590088,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0007
P-000310,12.972629,77.590019,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0008
P-000311,12.97233,77.589973,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0009
P-000312,12.972106,77.59002,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0010
P-000313,12.97195,77.590088,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0011
P-000314,12.971802,77.59014,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0012
P-000315,12.971587,77.590214,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0013
P-000316,12.971477,77.590306,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0014
P-000317,12.971281,77.590438,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0015
P-000318,12.971088,77.590709,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0016
P-000319,12.970853,77.590881,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,
P-000320,12.970572,77.591103,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0018
P-000321,12.97038,77.591221,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0019
P-000322,12.970225,77.59127,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0020
P-000323,12.970026,77.591401,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,
P-000324,12.969813,77.591586,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0022
P-000325,12.969714,77.591687,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0023
P-000326,12.969613,77.591852,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0024
P-000327,12.969415,77.592027,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0025
P-000328,12.969129,77.59214,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0026
P-000329,12.968947,77.592164,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0027
P-000330,12.968758,77.592253,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0028
P-000331,12.968424,77.592303,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0029
P-000332,12.968107,77.592219,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0030
P-000333,12.967966,77.592133,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0031
P-000334,12.967837,77.592013,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0032
P-000335,12.967722,77.591931,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,
P-000336,12.967552,77.591662,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0034
P-000337,12.967478,77.591463,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0035
P-000338,12.969219,77.592301,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0036
P-000339,12.969494,77.592445,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0037
P-000340,12.969637,77.592519,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0038
P-000341,12.969947,77.592677,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0039
P-000342,12.970158,77.592911,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,
P-000343,12.970375,77.593042,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,
P-000344,12.970672,77.593235,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0042
P-000345,12.970819,77.593433,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0043
P-000346,12.970976,77.593682,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0044
P-000347,12.971158,77.593975,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0045
P-000348,12.971192,77.594128,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0046
P-000349,12.971238,77.594274,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,
P-000350,12.971275,77.594556,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0048
P-000351,12.971311,77.594766,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0049
P-000352,12.971447,77.594985,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,
P-000353,12.971584,77.595225,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0051
P-000354,12.971645,77.595519,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0052
P-000355,12.971777,77.595773,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0053
P-000356,12.97197,77.596004,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0054
P-000357,12.972079,77.596219,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0055
P-000358,12.972133,77.596428,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,
P-000359,12.972184,77.596657,F-01-01,D-0004,,,LT-9m-PCC,W-074,,KSPDB-SD01-D-0004-0057
P-000360,12.972161,77.596892,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0058
P-000361,12.972168,77.597116,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0059
P-000362,12.972085,77.597457,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0060
P-000363,12.971906,77.597731,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0061
P-000364,12.971781,77.597828,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0062
P-000365,12.971571,77.598072,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0063
P-000366,12.971403,77.598284,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,
P-000367,12.97128,77.598457,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0065
P-000368,12.971108,77.598588,F-01-01,D-0004,,,LT-8m-PCC,W-074,,KSPDB-SD01-D-0004-0066
P-000369,12.97089,77.598804,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0067
P-000370,12.970746,77.59907,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0068
P-000371,12.97071,77.599345,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0069
P-000372,12.970645,77.599608,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0070
P-000373,12.970514,77.599864,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0071
P-000374,12.970411,77.599989,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0072
P-000375,12.970322,77.600192,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0073
P-000376,12.970265,77.600457,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0074
P-000377,12.970275,77.600789,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0075
P-000378,12.970402,77.601089,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0076
P-000379,12.970537,77.60134,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,
P-000380,12.974506,77.589216,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0078
P-000381,12.974557,77.589511,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0079
P-000382,12.974561,77.589728,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,
P-000383,12.97444,77.590043,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,
P-000384,12.974369,77.590262,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0082
P-000385,12.97421,77.590495,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0083
P-000386,12.973959,77.590667,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,
P-000387,12.973744,77.59075,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0085
P-000388,12.973532,77.590801,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0086
P-000389,12.973249,77.590927,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0087
P-000390,12.973111,77.590998,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0088
P-000391,12.972942,77.591016,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0089
P-000392,12.972661,77.591074,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0090
P-000393,12.972378,77.591079,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0091
P-000394,12.972144,77.59108,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0092
P-000395,12.971844,77.591026,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0093
P-000396,12.97164,77.590915,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0094
P-000397,12.971413,77.590735,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0095
P-000398,12.971189,77.590554,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0096
P-000399,12.971075,77.590357,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,
P-000400,12.970996,77.590243,F-01-01,D-0004,,,LT-9m-PCC,W-074,,KSPDB-SD01-D-0004-0098
P-000401,12.970915,77.590075,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0099
P-000402,12.970883,77.589881,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0100
P-000403,12.970879,77.589741,F-01-01,D-0004,,,LT-9m-Steel,W-074,560034,KSPDB-SD01-D-0004-0101
P-000404,12.970839,77.589566,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0102
P-000405,12.9708,77.589269,F-01-01,D-0004,,,LT-8m-Steel,W-074,560034,KSPDB-SD01-D-0004-0103
P-000406,12.970758,77.588941,F-01-01,D-0004,,,LT-9m-PCC,W-074,560034,KSPDB-SD01-D-0004-0104
P-000407,12.970702,77.588797,F-01-01,D-0004,,,LT-9m-Steel,W-074,,KSPDB-SD01-D-0004-0105
P-000408,12.970613,77.588681,F-01-01,D-0004,,,LT-8m-PCC,W-074,560034,KSPDB-SD01-D-0004-0106
P-000409,12.970517,77.588344,F-01-01,D-0004,,,LT-9m-Steel,W-074,,KSPDB-SD01-D-0004-0107
P-000410,12.9685,77.595993,F-01-01,D-0005,1,,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0001
P-000411,12.968274,77.59628,F-01-01,D-0005,2,P-000410,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0002
P-000412,12.96811,77.596399,F-01-01,D-0005,3,P-000411,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0003
P-000413,12.967945,77.59659,F-01-01,D-0005,4,P-000412,LT-8m-PCC,W-069,560034,KSPDB-SD01-D-0005-0004
P-000414,12.967753,77.596828,F-01-01,D-0005,5,P-000413,LT-8m-Steel,W-069,560034,
P-000415,12.967576,77.597055,F-01-01,D-0005,6,P-000414,LT-8m-Steel,W-069,560034,KSPDB-SD01-D-0005-0006
P-000416,12.967477,77.597317,F-01-01,D-0005,7,P-000415,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0007
P-000417,12.967428,77.597483,F-01-01,D-0005,8,P-000416,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0008
P-000418,12.967276,77.597737,F-01-01,D-0005,9,P-000417,LT-8m-Steel,W-069,560034,KSPDB-SD01-D-0005-0009
P-000419,12.96713,77.598049,F-01-01,D-0005,10,P-000418,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0010
P-000420,12.967091,77.598192,F-01-01,D-0005,11,P-000419,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0011
P-000421,12.966981,77.598474,F-01-01,D-0005,12,P-000420,LT-8m-Steel,W-069,560034,KSPDB-SD01-D-0005-0012
P-000422,12.96698,77.598753,F-01-01,D-0005,13,P-000421,LT-8m-PCC,W-069,560034,KSPDB-SD01-D-0005-0013
P-000423,12.967041,77.599066,F-01-01,D-0005,14,P-000422,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0014
P-000424,12.967038,77.59926,F-01-01,D-0005,15,P-000423,LT-8m-PCC,W-069,560034,KSPDB-SD01-D-0005-0015
P-000425,12.967146,77.599559,F-01-01,D-0005,16,P-000424,LT-9m-Steel,W-069,,KSPDB-SD01-D-0005-0016
P-000426,12.967258,77.599701,F-01-01,D-0005,17,P-000425,LT-9m-Steel,W-069,,KSPDB-SD01-D-0005-0017
P-000427,12.967451,77.599884,F-01-01,D-0005,18,P-000426,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0018
P-000428,12.967666,77.60011,F-01-01,D-0005,19,P-000427,LT-9m-PCC,W-069,560034,
P-000429,12.967874,77.600248,F-01-01,D-0005,20,P-000428,LT-8m-PCC,W-069,560034,KSPDB-SD01-D-0005-0020
P-000430,12.968012,77.600352,F-01-01,D-0005,21,P-000429,LT-8m-PCC,W-069,560034,KSPDB-SD01-D-0005-0021
P-000431,12.968184,77.600566,F-01-01,D-0005,22,P-000430,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0022
P-000432,12.968307,77.600648,F-01-01,D-0005,23,P-000431,LT-8m-Steel,W-069,560034,
P-000433,12.968487,77.600774,F-01-01,D-0005,24,P-000432,LT-9m-Steel,W-069,560034,KSPDB-SD01-D-0005-0024
P-000434,12.968773,77.600848,F-01-01,D-0005,25,P-000433,LT-9m-PCC,W-069,560034,KSPDB-SD01-D-0005-0025
